Front,Back,Tags
"What is Least Privilege?","Principle granting minimum permissions necessary to perform function. Applies to: Users, applications, processes, services. Limits damage from compromised accounts.","Domain3::SecurityPrinciples"
"What is Separation of Duties?","Dividing critical functions among multiple people. Prevents single person from completing fraudulent action alone. Example: One person requests payment, another approves it.","Domain3::SecurityPrinciples"
"What is a DMZ (Demilitarized Zone)?","Network segment between internal network and internet. Contains publicly accessible servers (web, email). Firewall rules: Internet can reach DMZ, DMZ limited access to internal.","Domain3::SecurityPrinciples"
"What is Privileged Access Management (PAM)?","Controlling and monitoring elevated access accounts. Features: Password vaulting, session recording, just-in-time access, privilege elevation workflows. Protects admin/root accounts.","Domain3::SecurityPrinciples"
"What is a Jump Server (Bastion Host)?","Hardened server providing access to internal network from external. All remote admin traffic goes through jump server. Provides audit point, reduces attack surface.","Domain3::SecurityPrinciples"
"What is Device Placement in security architecture?","Strategic positioning of security devices for optimal protection. Consider: Traffic flow, failure modes (fail-open vs fail-closed), visibility, performance impact.","Domain3::SecurityPrinciples"
"What is Fail-Open vs Fail-Closed?","Fail-Open: Device allows traffic if it fails (availability over security). Fail-Closed: Device blocks traffic if it fails (security over availability). Choice depends on criticality.","Domain3::SecurityPrinciples"
"What is an Inline vs Tap/Monitor security device?","Inline: Traffic passes through device (can block, adds latency). Tap/Monitor: Copy of traffic sent to device (passive, cannot block, no latency). IDS often tap, IPS inline.","Domain3::SecurityPrinciples"
"What is Port Security (802.1X)?","Network access control authenticating devices before granting network access. Uses RADIUS for authentication. Prevents unauthorized devices from connecting to network ports.","Domain3::SecurityPrinciples"
"What is EAP (Extensible Authentication Protocol)?","Framework for network authentication. Multiple variants: PEAP (encrypted), EAP-TLS (certificate-based), EAP-TTLS (tunneled). Used with 802.1X for port security.","Domain3::SecurityPrinciples"
"What are Firewall Types?","Packet filter (Layer 3/4), Stateful inspection (tracks connections), Proxy (Layer 7, application-aware), WAF (web-specific), NGFW (deep inspection, application control), UTM (all-in-one).","Domain3::SecurityPrinciples"
"What is a WAF (Web Application Firewall)?","Firewall specifically protecting web applications. Inspects HTTP/HTTPS traffic. Blocks: SQLi, XSS, CSRF. Can be network-based, host-based, or cloud-based.","Domain3::SecurityPrinciples"
"What is a Next-Generation Firewall (NGFW)?","Advanced firewall with deep packet inspection, application awareness, intrusion prevention, threat intelligence. Goes beyond port/protocol to understand applications.","Domain3::SecurityPrinciples"
"What is a VPN (Virtual Private Network)?","Encrypted tunnel over public network creating private connection. Types: Remote access (client to network), Site-to-site (network to network). Protocols: IPsec, SSL/TLS, WireGuard.","Domain3::SecurityPrinciples"
"What is SASE (Secure Access Service Edge)?","Cloud-native architecture combining network security functions (SWG, CASB, ZTNA) with SD-WAN. Delivers security from cloud edge rather than on-premises. Modern alternative to VPN.","Domain3::SecurityPrinciples"
"What is SD-WAN?","Software-Defined Wide Area Network. Centralized management of WAN connections. Benefits: Cost reduction (uses broadband), improved performance, simplified management, built-in security.","Domain3::SecurityPrinciples"
"What is IPsec and its components?","Protocol suite securing IP communications. Components: AH (Authentication Header - integrity), ESP (Encapsulating Security Payload - encryption + integrity), IKE (key exchange). Modes: Transport, Tunnel.","Domain3::SecurityPrinciples"
"What are Data Classification Levels?","Categories based on sensitivity: Public (no restriction), Internal (business use only), Confidential (limited access), Restricted/Critical (highest protection, need-to-know).","Domain3::DataProtection"
"What is Data Sovereignty?","Requirement that data be stored in specific geographic location. Driven by regulations (GDPR, data residency laws). Affects cloud provider selection and architecture.","Domain3::DataProtection"
"What are the Three States of Data?","Data at rest (stored on disk - encrypt with FDE), Data in transit (moving across network - use TLS/VPN), Data in use (in memory - use secure enclaves/TEMPEST).","Domain3::DataProtection"
"What is DLP (Data Loss Prevention)?","Technology preventing sensitive data from leaving organization. Types: Network DLP (monitors traffic), Endpoint DLP (monitors devices), Cloud DLP (monitors cloud apps). Uses content inspection.","Domain3::DataProtection"
"What is Data Masking?","Hiding original data with modified content. Used for: Testing, development, analytics. Types: Static (permanent replacement), Dynamic (real-time masking). Preserves format but removes sensitivity.","Domain3::DataProtection"
"What is Tokenization?","Replacing sensitive data with non-sensitive token. Token maps to original in secure vault. Used for: Payment cards (PCI DSS compliance). Reversible unlike masking.","Domain3::DataProtection"
"What is High Availability (HA)?","System design ensuring continuous operation. Eliminates single points of failure. Techniques: Redundancy, clustering, load balancing, failover. Measured as uptime percentage (99.999% = 5 nines).","Domain3::ResilienceRecovery"
"What is the difference between Load Balancing and Clustering?","Load Balancing: Distributes traffic across multiple servers (improves performance, availability). Clustering: Multiple servers working as single system (improves availability, can improve performance).","Domain3::ResilienceRecovery"
"What are RAID Levels and their characteristics?","RAID 0: Striping (performance, no redundancy). RAID 1: Mirroring (redundancy, 50% capacity). RAID 5: Striping with parity (balance, 1 disk redundancy). RAID 6: Double parity (2 disk redundancy). RAID 10: Mirror + Stripe (performance + redundancy).","Domain3::ResilienceRecovery"
"What is the difference between Hot, Warm, and Cold sites?","Hot: Fully operational, immediate failover (most expensive). Warm: Partial equipment, some data, hours to days to activate. Cold: Facility only, days to weeks to activate (least expensive).","Domain3::ResilienceRecovery"
"What is RTO (Recovery Time Objective)?","Maximum acceptable time to restore service after disruption. Determines: Technology needed, hot/warm/cold site choice, staffing requirements. Business-driven metric.","Domain3::ResilienceRecovery"
"What is RPO (Recovery Point Objective)?","Maximum acceptable data loss measured in time. Determines: Backup frequency. RPO of 4 hours = backups every 4 hours, worst case lose 4 hours of data.","Domain3::ResilienceRecovery"
"What is MTD (Maximum Tolerable Downtime)?","Longest time business can survive without critical function. MTD = RTO + Work Recovery Time. Used to determine BCP priorities and investments.","Domain3::ResilienceRecovery"
"What are the types of backups?","Full: Complete backup (slowest, most storage). Incremental: Changes since last backup (fastest, least storage). Differential: Changes since last full backup (middle ground). Snapshot: Point-in-time copy.","Domain3::ResilienceRecovery"
"What is Replication in disaster recovery?","Continuous copying of data to secondary location. Synchronous: Real-time, zero RPO but latency. Asynchronous: Near real-time, some RPO but better performance. Critical for HA.","Domain3::ResilienceRecovery"
"What is Geographic Dispersion?","Distributing resources across multiple geographic locations. Protects against regional disasters. Considerations: Latency, data sovereignty, cost, complexity.","Domain3::ResilienceRecovery"
"What is Platform Diversity?","Using different technologies/platforms for redundancy. Prevents single vulnerability from affecting all systems. Example: Mix of Windows and Linux servers, multiple cloud providers.","Domain3::ResilienceRecovery"
"What is a UPS (Uninterruptible Power Supply)?","Battery backup providing short-term power during outages. Types: Offline/Standby (switches to battery), Line-interactive (voltage regulation), Online/Double-conversion (always on battery).","Domain3::ResilienceRecovery"
"What is a Tabletop Exercise?","Discussion-based drill walking through disaster scenario. Tests plans, identifies gaps, builds familiarity. Low-cost, low-disruption. Should be conducted regularly.","Domain3::ResilienceRecovery"
"What is Journaling in database systems?","Recording all changes before applying to database. Enables point-in-time recovery, transaction rollback. Critical for database integrity and recovery.","Domain3::ResilienceRecovery"
