Front,Back,Tags
"Port 1723 / Protocol: TCP / What is the purpose?","PPTP (Point-to-Point Tunneling Protocol) - legacy VPN protocol. Considered insecure, deprecated. Do not use - replaced by IPsec, SSL VPNs.","Ref::Ports"
"Port 1812/1813 / Protocol: UDP / What is the purpose?","RADIUS (Remote Authentication Dial-In User Service). 1812: Authentication. 1813: Accounting. Legacy ports: 1645/1646.","Ref::Ports"
"Port 2049 / Protocol: TCP/UDP / What is the purpose?","NFS (Network File System) - Unix/Linux file sharing. Allows remote file access over network. Often used in Unix environments.","Ref::Ports"
"Port 2082/2083 / What is the purpose?","cPanel web hosting control panel. 2082: HTTP. 2083: HTTPS. Used for website administration.","Ref::Ports"
"Port 2222 / Protocol: TCP / What is the purpose?","Alternative SSH port. Sometimes used when 22 is blocked or for security through obscurity. Not true security - use proper hardening.","Ref::Ports"
"Port 2375/2376 / Protocol: TCP / What is the purpose?","Docker daemon ports. 2375: Unencrypted (insecure). 2376: Encrypted (TLS). Used for Docker remote management.","Ref::Ports"
"Port 3000 / Protocol: TCP / What is the purpose?","Common development server port. Used by: Node.js, React, Rails development servers. Should not be exposed in production.","Ref::Ports"
"Port 3306 / Protocol: TCP / What is the purpose?","MySQL/MariaDB - popular open-source database. Default port for database connections. High-value attack target.","Ref::Ports"
"Port 3389 / Protocol: TCP/UDP / What is the purpose?","RDP (Remote Desktop Protocol) - Windows remote access. Common ransomware attack vector. Secure with: VPN, NLA, restricted access.","Ref::Ports"
"Port 5432 / Protocol: TCP / What is the purpose?","PostgreSQL - open-source relational database. Default port for connections. Should be firewalled appropriately.","Ref::Ports"
"Port 5900 / Protocol: TCP / What is the purpose?","VNC (Virtual Network Computing) - remote desktop. Cross-platform. Often less secure than RDP/SSH. Use tunneling or VPN.","Ref::Ports"
"Port 5985/5986 / Protocol: TCP / What is the purpose?","WinRM (Windows Remote Management). 5985: HTTP. 5986: HTTPS. PowerShell remoting uses these ports.","Ref::Ports"
"Port 6443 / Protocol: TCP / What is the purpose?","Kubernetes API server - container orchestration. Secure port for cluster management. Critical for container security.","Ref::Ports"
"Port 8080 / Protocol: TCP / What is the purpose?","Alternative HTTP port. Common for: Proxy servers, application servers, development. Tomcat, Jenkins often use 8080.","Ref::Ports"
"Port 8443 / Protocol: TCP / What is the purpose?","Alternative HTTPS port. Common for: Web applications, Tomcat, alternative web servers. HTTPS equivalent of 8080.","Ref::Ports"
"Port 9200/9300 / Protocol: TCP / What is the purpose?","Elasticsearch. 9200: REST API (HTTP). 9300: Node communication. Search and analytics engine.","Ref::Ports"
"Port 10000 / Protocol: TCP / What is the purpose?","Webmin - web-based Unix/Linux system administration. Alternative to command-line administration.","Ref::Ports"
"Port 27017 / Protocol: TCP / What is the purpose?","MongoDB - NoSQL database default port. Document-oriented database commonly used in modern applications.","Ref::Ports"
"What is TCP vs UDP?","TCP: Connection-oriented, reliable, ordered delivery, error checking, slower (HTTP, SSH). UDP: Connectionless, unreliable, faster, no ordering (DNS, VoIP, streaming).","Ref::Protocols"
"What is ICMP and its common uses?","Internet Control Message Protocol - network layer for diagnostics. Uses: Ping (echo request/reply), traceroute, error messages (unreachable, time exceeded). Not for data transfer.","Ref::Protocols"
"What is ARP (Address Resolution Protocol)?","Maps IP addresses to MAC addresses on local network. Required for Ethernet communication. ARP spoofing is common attack vector.","Ref::Protocols"
"What is DNSSEC?","DNS Security Extensions - adds cryptographic authentication to DNS. Prevents DNS spoofing/cache poisoning. Signs DNS records with digital signatures.","Ref::Protocols"
"What is DHCP and how does it work?","Dynamic Host Configuration Protocol - automatically assigns IP configuration. DORA process: Discover, Offer, Request, Acknowledge. Reduces manual configuration.","Ref::Protocols"
"What is NAT (Network Address Translation)?","Maps private IP addresses to public IP address. Types: Static (1:1), Dynamic (pool), PAT/Overload (many:1 with ports). Enables IPv4 conservation.","Ref::Protocols"
"What is PAT (Port Address Translation)?","NAT variant mapping multiple private IPs to single public IP using different ports. Most common home router configuration. Also called NAT Overload.","Ref::Protocols"
"What is IPsec and its modes?","IP security protocol suite for VPNs. Modes: Transport (end-to-end), Tunnel (gateway-to-gateway). Components: AH (authentication), ESP (encryption), IKE (key exchange).","Ref::Protocols"
"What is SSL/TLS?","Transport Layer Security (successor to SSL) - encrypts network communications. Versions: TLS 1.2, 1.3 (current). Provides: Encryption, authentication, integrity.","Ref::Protocols"
"What is WireGuard?","Modern VPN protocol. Simpler, faster than IPsec/OpenVPN. Uses state-of-the-art cryptography (Curve25519, ChaCha20, BLAKE2s). Growing adoption.","Ref::Protocols"
"What is HTTPS and how does it work?","HTTP over TLS/SSL. Encrypts web traffic. Process: TCP handshake → TLS handshake (certificate exchange, key agreement) → Encrypted HTTP. Port 443.","Ref::Protocols"
"What is a VLAN (Virtual LAN)?","Logical network segmentation at Layer 2. Creates separate broadcast domains on same physical infrastructure. Improves security and performance.","Ref::Protocols"
"What is a Subnet?","Subdivision of IP network. Created with subnet mask. Enables network segmentation, reduces broadcast traffic, improves security and organization.","Ref::Protocols"
"What is CIDR (Classless Inter-Domain Routing)?","IP addressing scheme replacing classful networking. Notation: /24 (255.255.255.0). Allows flexible address allocation. Example: 192.168.1.0/24.","Ref::Protocols"
"What is a VPN Concentrator?","Device handling multiple VPN connections. Aggregates VPN tunnels, manages encryption/decryption, authentication. Used for remote access VPNs.","Ref::Protocols"
"What is AAA (Authentication, Authorization, Accounting)?","Framework for controlling access. Authentication: Verify identity. Authorization: Grant permissions. Accounting: Track activity. Protocols: RADIUS, TACACS+, Kerberos.","Ref::Acronyms"
"What is CIA Triad?","Confidentiality (prevent unauthorized disclosure), Integrity (prevent unauthorized modification), Availability (ensure timely access). Foundation of information security.","Ref::Acronyms"
"What is DLP (Data Loss Prevention)?","Technology preventing sensitive data exfiltration. Monitors, detects, blocks unauthorized data movement. Types: Network, Endpoint, Cloud.","Ref::Acronyms"
"What is EDR (Endpoint Detection and Response)?","Security solution monitoring endpoints for threats. Features: Real-time monitoring, threat hunting, incident response, automated remediation.","Ref::Acronyms"
"What is XDR (Extended Detection and Response)?","Evolution of EDR collecting data across multiple sources (endpoint, network, cloud, email). Broader visibility, faster detection.","Ref::Acronyms"
"What is IAM (Identity and Access Management)?","Framework for managing digital identities and access. Includes: Authentication, authorization, user provisioning, privilege management, SSO.","Ref::Acronyms"
"What is IDS (Intrusion Detection System)?","Monitors network/systems for malicious activity. Types: NIDS (network), HIDS (host). Detective control - alerts but doesn't block.","Ref::Acronyms"
"What is IPS (Intrusion Prevention System)?","Monitors and can block malicious activity. Inline deployment. Preventive control - takes action against threats.","Ref::Acronyms"
"What is MTTR (Mean Time to Repair)?","Average time to repair failed component. Availability metric. Lower MTTR = better availability.","Ref::Acronyms"
"What is RTO (Recovery Time Objective)?","Maximum acceptable time to restore service after disruption. Business continuity metric. Drives DR planning.","Ref::Acronyms"
"What is RPO (Recovery Point Objective)?","Maximum acceptable data loss measured in time. Determines backup frequency. RPO of 1 hour = backups every hour.","Ref::Acronyms"
"What is NIST?","National Institute of Standards and Technology - US agency developing standards. Cybersecurity frameworks: CSF, SP 800-53, SP 800-171 widely used.","Ref::Acronyms"
"What is PII (Personally Identifiable Information)?","Information identifying specific individual. Examples: Name, SSN, DOB, biometric data, email address. Protected by privacy regulations.","Ref::Acronyms"
"What is PHI (Protected Health Information)?","Health information protected by HIPAA. Includes: Medical records, health history, insurance info, billing data. Strict handling requirements.","Ref::Acronyms"
"What is PKI (Public Key Infrastructure)?","System managing public-key encryption. Components: CAs, certificates, CRL, OCSP. Enables: Encryption, digital signatures, authentication.","Ref::Acronyms"
"What is SASE (Secure Access Service Edge)?","Cloud-native architecture combining network security (SWG, CASB, ZTNA) with SD-WAN. Delivers security from cloud edge.","Ref::Acronyms"
"What is SIEM (Security Information and Event Management)?","Platform aggregating and analyzing security logs. Functions: Log collection, correlation, alerting, dashboards, compliance reporting.","Ref::Acronyms"
"What is SOAR (Security Orchestration, Automation and Response)?","Platform automating security operations. Orchestrates tools, automates workflows, enables automated response. Reduces analyst workload.","Ref::Acronyms"
"What is SSO (Single Sign-On)?","Authentication allowing access to multiple applications with one login. Improves user experience, reduces password fatigue. Protocols: SAML, OAuth, OIDC.","Ref::Acronyms"
"What is ZTA (Zero Trust Architecture)?","Security model assuming no trust by default. Principles: Verify explicitly, least privilege, assume breach. Eliminates implicit trust.","Ref::Acronyms"
"What is ZTNA (Zero Trust Network Access)?","Implementation of Zero Trust for network access. Replaces VPN. Grants access per-application based on identity and device posture.","Ref::Acronyms"
"What is APT (Advanced Persistent Threat)?","Sophisticated, long-term cyberattack by well-funded adversary. Characteristics: Stealthy, targeted, persistent, advanced techniques.","Ref::Acronyms"
"What is AES (Advanced Encryption Standard)?","Symmetric encryption standard. Key sizes: 128, 192, 256 bits. Replaced DES. Fast, secure, widely used.","Ref::Acronyms"
"What is SHA-256?","Secure Hash Algorithm 256-bit. Cryptographic hash function. Produces 256-bit digest. Part of SHA-2 family. Secure for current use.","Ref::Acronyms"
"What is MD5 and why is it deprecated?","Message Digest 5 - cryptographic hash function. Considered broken due to collision vulnerabilities. Do not use for security - use SHA-256 or SHA-3.","Ref::Acronyms"
"What is TLS 1.3?","Latest Transport Layer Security version. Improvements: Faster handshake, removed weak algorithms, perfect forward secrecy mandatory, encrypted certificates.","Ref::Acronyms"
"What is ECC (Elliptic Curve Cryptography)?","Asymmetric encryption using elliptic curves. Smaller keys than RSA for equivalent security. Efficient for mobile/IoT devices.","Ref::Acronyms"
"What is RSA?","Asymmetric encryption algorithm. Based on factoring large primes. Used for: Encryption, digital signatures, key exchange. Key sizes: 2048-bit minimum.","Ref::Acronyms"
"What is HSM (Hardware Security Module)?","Dedicated hardware for secure cryptographic operations. Tamper-resistant. Used for: Key generation, secure storage, high-security environments.","Ref::Acronyms"
"What is CRL (Certificate Revocation List)?","List of revoked digital certificates published by CA. Clients check before trusting certificate. Can grow large - OCSP preferred.","Ref::Acronyms"
"What is OCSP (Online Certificate Status Protocol)?","Protocol for real-time certificate status checking. Faster than CRL. Client queries responder to check if certificate is valid.","Ref::Acronyms"
"What is CSR (Certificate Signing Request)?","Message sent to CA to request digital certificate. Contains public key and identifying information. CA signs and returns certificate.","Ref::Acronyms"
"What is CASB (Cloud Access Security Broker)?","Security policy enforcement point between cloud users and providers. Functions: Visibility, compliance, threat protection, data security.","Ref::Acronyms"
"What is SWG (Secure Web Gateway)?","Security solution filtering web traffic. Protects against: Malware, phishing, data loss. Features: URL filtering, SSL inspection, DLP.","Ref::Acronyms"
"What is WAF (Web Application Firewall)?","Firewall protecting web applications. Inspects HTTP/HTTPS traffic. Blocks: SQLi, XSS, CSRF. Network, host, or cloud-based.","Ref::Acronyms"
"What is NGFW (Next-Generation Firewall)?","Advanced firewall with deep inspection, application awareness, IPS, threat intelligence. Beyond traditional port/protocol filtering.","Ref::Acronyms"
"What is UTM (Unified Threat Management)?","All-in-one security appliance. Combines: Firewall, IDS/IPS, VPN, antivirus, content filtering. Simpler but may lack depth of specialized tools.","Ref::Acronyms"
"What is NAC (Network Access Control)?","Controls device network access based on posture. Verifies: Antivirus, patches, configuration. Can quarantine non-compliant devices.","Ref::Acronyms"
"What is PAM (Privileged Access Management)?","Manages elevated access accounts. Features: Password vaulting, session recording, just-in-time access. Protects admin/root accounts.","Ref::Acronyms"
"What is RBAC (Role-Based Access Control)?","Access control based on user roles. Permissions assigned to roles, users assigned to roles. Simplifies administration in large organizations.","Ref::Acronyms"
"What is ABAC (Attribute-Based Access Control)?","Access control based on attributes of user, resource, environment. Dynamic policies using multiple factors. More flexible than RBAC.","Ref::Acronyms"
"What is MAC (Mandatory Access Control)?","Access control enforced by system based on security labels. Users cannot override. Used in: Military, high-security environments.","Ref::Acronyms"
"What is DAC (Discretionary Access Control)?","Access control where resource owner decides permissions. Common in consumer systems. Flexible but less secure than MAC.","Ref::Acronyms"
"What is SAML (Security Assertion Markup Language)?","XML-based protocol for SSO. Identity Provider authenticates, sends assertion to Service Provider. Common in enterprise.","Ref::Acronyms"
"What is OAuth 2.0?","Authorization framework for delegated access. User grants application access without sharing password. Not authentication protocol.","Ref::Acronyms"
"What is OIDC (OpenID Connect)?","Authentication layer on OAuth 2.0. Provides identity verification using ID tokens (JWT). Combines authn and authz.","Ref::Acronyms"
"What is LDAP (Lightweight Directory Access Protocol)?","Protocol for accessing directory services. Stores: Users, groups, attributes. Common implementations: Active Directory, OpenLDAP.","Ref::Acronyms"
"What is Kerberos?","Network authentication using tickets. Provides SSO. Components: KDC, TGT, service tickets. Default in Active Directory.","Ref::Acronyms"
"What is RADIUS?","Remote Authentication Dial-In User Service. Centralized authentication for network access. Uses UDP. Common for VPN, wireless.","Ref::Acronyms"
"What is TACACS+?","Cisco authentication protocol. Separates AAA functions. Uses TCP. Preferred for device administration.","Ref::Acronyms"
"What is MFA (Multifactor Authentication)?","Requiring multiple authentication factors. Factors: Knowledge, possession, inherence, location, behavior. Stronger than single factor.","Ref::Acronyms"
"What is FIDO2?","Standard for passwordless authentication. Uses: Security keys, biometrics, platform authenticators. Phishing-resistant.","Ref::Acronyms"
"What is CVSS (Common Vulnerability Scoring System)?","Standard for rating vulnerability severity. Scores 0-10. Factors: Exploitability, impact, scope. Helps prioritize patching.","Ref::Acronyms"
"What is CVE (Common Vulnerability Enumeration)?","Standard identifier for vulnerabilities. Format: CVE-YEAR-NUMBER. Enables consistent reference across tools.","Ref::Acronyms"
"What is OSINT (Open-Source Intelligence)?","Intelligence from publicly available sources. Used in: Reconnaissance, threat intelligence, investigations. Legal and ethical.","Ref::Acronyms"
"What is IoC (Indicator of Compromise)?","Evidence of potential security incident. Examples: IP addresses, file hashes, domains, registry keys. Used for detection and hunting.","Ref::Acronyms"
"What is TTP (Tactics, Techniques, and Procedures)?","Behavior patterns of threat actors. Tactics: Adversary goals. Techniques: Methods. Procedures: Specific implementations. MITRE ATT&CK framework organizes TTPs.","Ref::Acronyms"
"What is BCP (Business Continuity Plan)?","Plan maintaining critical business functions during disruption. Broader than IT - includes facilities, personnel, suppliers.","Ref::Acronyms"
"What is DRP (Disaster Recovery Plan)?","IT-focused plan for recovering technology after disaster. Subset of BCP. Covers: Backups, recovery, alternate sites.","Ref::Acronyms"
"What is IRP (Incident Response Plan)?","Plan for responding to security incidents. Defines: Roles, procedures, communication, escalation. Should be tested regularly.","Ref::Acronyms"
"What is BIA (Business Impact Analysis)?","Process identifying critical functions and dependencies. Determines: RTO, RPO, resource needs. Foundation for BCP/DRP.","Ref::Acronyms"
"What is GDPR (General Data Protection Regulation)?","EU regulation protecting personal data. Requirements: Consent, data minimization, right to erasure, breach notification. Heavy fines.","Ref::Acronyms"
"What is HIPAA (Health Insurance Portability and Accountability Act)?","US law protecting health information. Applies to healthcare providers, insurers, business associates. Administrative, physical, technical safeguards.","Ref::Acronyms"
"What is PCI DSS (Payment Card Industry Data Security Standard)?","Standard for credit card handlers. 12 requirements. Non-compliance = fines, loss of processing ability.","Ref::Acronyms"
"What is SOC 2 (Service Organization Control 2)?","Audit report on service organization controls. Trust Services Criteria: Security, Availability, Processing Integrity, Confidentiality, Privacy.","Ref::Acronyms"
"What is ISO 27001?","International standard for Information Security Management Systems (ISMS). Requirements for establishing, implementing, maintaining security. Certifiable.","Ref::Acronyms"
"What is CIS Controls?","Center for Internet Security's 18 prioritized security controls. Practical, actionable guidance organized by Implementation Groups.","Ref::Acronyms"
"What is CMMC (Cybersecurity Maturity Model Certification)?","US DoD program for defense contractors. Five maturity levels. Third-party assessment required for CUI contracts.","Ref::Acronyms"
"What is SLA (Service Level Agreement)?","Contract defining service expectations. Includes: Availability, response times, penalties. Security SLAs may include patch timelines.","Ref::Acronyms"
"What is NDA (Non-Disclosure Agreement)?","Contract protecting confidential information. Prevents disclosure during and after relationship. Critical for vendors, employees.","Ref::Acronyms"
"What is MOU (Memorandum of Understanding)?","Non-binding agreement outlining intentions. Less formal than contract. Often used between government entities.","Ref::Acronyms"
"What is MSA (Master Service Agreement)?","Overarching contract defining ongoing relationship terms. Individual Work Orders for specific services.","Ref::Acronyms"
"What is AUP (Acceptable Use Policy)?","Policy defining acceptable IT resource use. Users typically sign before access. Covers: Internet, email, devices, software.","Ref::Acronyms"
"What is BYOD (Bring Your Own Device)?","Policy allowing personal devices for work. Benefits: Cost savings, user satisfaction. Risks: Security, compliance, privacy.","Ref::Acronyms"
"What is COPE (Corporate-Owned, Personally Enabled)?","Company provides device, personal use allowed. Balance of control and flexibility. Common enterprise approach.","Ref::Acronyms"
"What is CYOD (Choose Your Own Device)?","User selects from approved device list. Company owns device. Balance of choice and standardization.","Ref::Acronyms"
"What is MDM (Mobile Device Management)?","Software managing mobile devices. Capabilities: Remote wipe, policy enforcement, app management, encryption.","Ref::Acronyms"
"What is UEM (Unified Endpoint Management)?","Managing all endpoints (mobile, desktop, IoT) from single platform. Evolution of MDM/MAM.","Ref::Acronyms"
"What is SCAP (Security Content Automation Protocol)?","Standards for automated vulnerability management. Components: CVE, CVSS, CCE, CPE, XCCDF, OVAL.","Ref::Acronyms"
"What is STIX/TAXII?","STIX: Structured Threat Information eXpression - threat intel format. TAXII: Trusted Automated eXchange of Indicator Information - sharing protocol.","Ref::Acronyms"
"What is ATT&CK (MITRE ATT&CK)?","Knowledge base of adversary TTPs. Organized by tactics (goals) and techniques (methods). Used for: Threat modeling, detection, hunting.","Ref::Acronyms"
"What is SOAR (Security Orchestration, Automation and Response)?","Platform automating security operations. Orchestrates tools, automates workflows, enables automated response.","Ref::Acronyms"
"What is UEBA (User and Entity Behavior Analytics)?","Monitoring user and device behavior to detect anomalies. ML-based baselining. Detects: Compromised accounts, insider threats.","Ref::Acronyms"
"What is FIM (File Integrity Monitoring)?","Tracking changes to critical files. Alerts on unauthorized modifications. Compliance requirement, detects malware.","Ref::Acronyms"
"What is DLP (Data Loss Prevention)?","Preventing sensitive data exfiltration. Types: Network, Endpoint, Cloud. Uses content inspection, pattern matching.","Ref::Acronyms"
"What is IaaS/PaaS/SaaS?","Cloud service models. IaaS: Infrastructure (most control). PaaS: Platform (middle). SaaS: Software (least control). Shared responsibility varies.","Ref::Acronyms"
"What is IaC (Infrastructure as Code)?","Managing infrastructure through code files. Benefits: Version control, consistency, automation. Tools: Terraform, CloudFormation.","Ref::Acronyms"
"What is SDN (Software-Defined Networking)?","Separating control plane from data plane. Centralized, programmable network management.","Ref::Acronyms"
"What is SD-WAN?","Software-Defined Wide Area Network. Centralized WAN management. Benefits: Cost reduction, improved performance, security.","Ref::Acronyms"
"What is SASE (Secure Access Service Edge)?","Cloud-native security architecture. Combines: SWG, CASB, ZTNA, SD-WAN. Delivers security from cloud edge.","Ref::Acronyms"
"What is ZTNA (Zero Trust Network Access)?","Zero Trust implementation for network access. Replaces VPN. Per-application access based on identity and posture.","Ref::Acronyms"
"What is EDR (Endpoint Detection and Response)?","Endpoint security solution. Features: Real-time monitoring, threat hunting, incident response, automated remediation.","Ref::Acronyms"
"What is XDR (Extended Detection and Response)?","EDR extended across multiple sources. Broader visibility, faster detection. Correlates endpoint, network, cloud, email.","Ref::Acronyms"
"What is MDR (Managed Detection and Response)?","Outsourced security service. Provider monitors and responds to threats on customer's behalf. 24/7 coverage.","Ref::Acronyms"
"What is MSSP (Managed Security Service Provider)?","Outsourced security monitoring and management. Services: SOC, SIEM, vulnerability management, compliance.","Ref::Acronyms"
"What is MSP (Managed Service Provider)?","Outsourced IT management. May include security. Broader than MSSP - includes general IT services.","Ref::Acronyms"
"What is CSP (Cloud Service Provider)?","Company providing cloud services. Examples: AWS, Azure, GCP. Shared responsibility model applies.","Ref::Acronyms"
"What is MSS (Managed Security Services)?","Outsourced security operations. Includes: Monitoring, management, response. Provides expertise without building internal team.","Ref::Acronyms"
"What is CIRT/CSIRT (Computer Incident Response Team)?","Team responsible for incident response. Handles: Detection, analysis, containment, eradication, recovery, lessons learned.","Ref::Acronyms"
"What is SOC (Security Operations Center)?","Centralized team monitoring and responding to security events. 24/7 operations. Uses: SIEM, threat intel, playbooks.","Ref::Acronyms"
"What is NOC (Network Operations Center)?","Team monitoring network infrastructure. Focuses on availability and performance. May work with SOC on security events.","Ref::Acronyms"
"What is CISO (Chief Information Security Officer)?","Executive responsible for security strategy and program. Reports to board, manages security team, ensures compliance.","Ref::Acronyms"
"What is CIO (Chief Information Officer)?","Executive responsible for IT strategy and operations. May oversee security or work alongside CISO.","Ref::Acronyms"
"What is CTO (Chief Technology Officer)?","Executive responsible for technology strategy and development. Focuses on product/technical innovation.","Ref::Acronyms"
"What is DPO (Data Protection Officer)?","Role required by GDPR. Oversees data protection strategy, ensures compliance, point of contact for regulators.","Ref::Acronyms"
"What is ISSO (Information Systems Security Officer)?","Role managing security for specific system or program. Implements security controls, ensures compliance.","Ref::Acronyms"
