Front,Back,Tags
"What is threat hunting?","A proactive cybersecurity practice where analysts actively search for hidden or advanced threats that evaded existing security controls.","4::Definitions"
"What is NGAV (Next-Generation Antivirus)?","Antivirus that uses machine learning, behavioral analysis, and heuristics to detect both known and unknown malware, beyond signature-based methods.","4::Definitions"
"What is FIM (File Integrity Monitoring)?","A security control that monitors and detects unauthorized changes to critical files, directories, or system configurations.","4::Definitions"
"What is UEBA (User and Entity Behavior Analytics)?","A security analytics solution that uses machine learning to detect anomalous behavior by users, devices, and other entities.","4::Definitions"
"What is MDM (Mobile Device Management)?","Centralized management of mobile devices that enforces security policies, enforces encryption, and enables remote wipe of lost or stolen devices.","4::Definitions"
"What is UEM (Unified Endpoint Management)?","An evolution of MDM that manages all endpoint types (mobile, desktop, laptop, IoT) from a single platform.","4::Definitions"
"What is BYOD (Bring Your Own Device)?","A policy allowing employees to use their personal devices for work purposes, requiring careful security controls to separate work and personal data.","4::Definitions"
"What is COPE (Corporate-Owned, Personally Enabled)?","A device model where the organization owns the device but allows limited personal use, combining full management control with user flexibility.","4::Definitions"
"What is CYOD (Choose Your Own Device)?","A policy where employees can select their device from an approved list of options, with the organization maintaining management control.","4::Definitions"
"What is containerization in mobile security?","A technique that creates separate encrypted containers or sandboxes on a device to isolate work data and applications from personal data.","4::Definitions"
"What is WEP (Wired Equivalent Privacy)?","An outdated and broken wireless encryption standard that uses RC4 with static keys and IV reuse, offering no real security.","4::Definitions"
"What is WPA2?","A wireless security standard using AES/CCMP encryption, supporting PSK (pre-shared key) for home or 802.1X/Enterprise for organizational use.","4::Definitions"
"What is WPA3?","The latest wireless security standard that replaces PSK with SAE (Simultaneous Authentication of Equals), mandates PMF (Protected Management Frames), uses GCMP-256 encryption, and provides forward secrecy.","4::Definitions"
"What is EAP-TLS?","An EAP method requiring digital certificates on both the client and server for mutual authentication, considered the most secure EAP method.","4::Definitions"
"What is EAP-TTLS?","An EAP method where the server presents a certificate for authentication, while the client authenticates using a password or other credential inside a secure tunnel.","4::Definitions"
"What is PEAP (Protected EAP)?","An EAP method that uses a server-side certificate to create a TLS tunnel, then authenticates the client via MS-CHAPv2 or other inner method, commonly used with Active Directory.","4::Definitions"
"What is EAP-FAST?","An EAP method that uses a Protected Access Credential (PAC) instead of a certificate, developed by Cisco as an alternative to PEAP.","4::Definitions"
"What are the three components of 802.1X?","Supplicant (client device), Authenticator (switch or access point), and Authentication Server (RADIUS server).","4::Definitions"
"What is a passkey?","A FIDO2/WebAuthn standard for passwordless authentication that uses public key cryptography, where the private key stays on the device and is released by biometric or PIN.","4::Definitions"
"How does a passkey differ from a password?","A passkey uses an asymmetric key pair (public + private key) rather than a shared secret; it is phishing-resistant because the private key never leaves the user's device.","4::Definitions"
"What is FIDO2?","A passwordless authentication standard combining the W3C WebAuthn API (browser-side) and CTAP (Client-to-Authenticator Protocol), supporting both platform authenticators (built-in) and roaming authenticators (USB/NFC keys).","4::Definitions"
"What are magic links?","An email-based passwordless login method where clicking a unique, time-limited link in an email authenticates the user directly.","4::Definitions"
"What are device-bound credentials?","Private keys stored on a specific device and released only after local user verification (e.g., biometric or PIN), making them non-phishable and resistant to remote theft.","4::Definitions"
"What is input validation?","The practice of verifying that user-supplied data conforms to expected formats and constraints using whitelisting, blacklisting, or sanitization.","4::Definitions"
"What is SAST (Static Application Security Testing)?","Security testing that analyzes source code, bytecode, or binary without executing the application, identifying vulnerabilities early in development.","4::Definitions"
"What is DAST (Dynamic Application Security Testing)?","Security testing that analyzes a running application by simulating attacks, finding vulnerabilities that manifest at runtime.","4::Definitions"
"What is IAST (Interactive Application Security Testing)?","A hybrid testing approach that combines SAST and DAST by instrumenting the application and analyzing code behavior during runtime testing.","4::Definitions"
"What is code signing?","The practice of digitally signing executable files to verify the publisher's identity and ensure the code has not been tampered with after signing.","4::Definitions"
"What is vulnerability scanning?","An automated process that identifies known vulnerabilities in systems, applications, and networks by comparing configurations and versions against a database of known weaknesses.","4::Definitions"
"What is a CVE (Common Vulnerabilities and Exposures)?","A standardized identifier for publicly known cybersecurity vulnerabilities in the format CVE-YEAR-NUMBER.","4::Definitions"
"What is CVSS v3.1 (Common Vulnerability Scoring System)?","A standardized scoring system (0-10) that rates vulnerability severity based on Base (exploitability and impact), Temporal (current threat landscape), and Environmental (organizational context) metrics.","4::Definitions"
"What is EPSS (Exploit Prediction Scoring System)?","A data-driven scoring system that estimates the probability (0-100%) that a vulnerability will be exploited in the wild in the near future.","4::Definitions"
"What is the difference between a false positive and a false negative in vulnerability scanning?","A false positive incorrectly flags a non-existent vulnerability; a false negative fails to detect an actual vulnerability. Both reduce trust in scanning results.","4::Definitions"
"How should vulnerabilities be prioritized?","By combining CVSS severity, EPSS exploit probability, and business context (criticality of affected assets, exposure, and compensating controls).","4::Definitions"
"What are patch rings?","A staged deployment strategy where patches are rolled out in phases (rings) to different groups of systems to detect issues before broad deployment.","4::Definitions"
"What is a compensating control?","An alternative security control implemented when a direct fix (such as a patch) is not feasible, providing equivalent or comparable risk reduction.","4::Definitions"
"What is an exception process in vulnerability management?","A formal, documented process for accepting the risk of an unpatched vulnerability, typically requiring management approval, a compensating control, and a remediation timeline.","4::Definitions"
"What is the difference between passive and active reconnaissance?","Passive reconnaissance gathers information without interacting directly with the target (e.g., OSINT, traffic monitoring); active reconnaissance involves direct interaction (e.g., port scanning, vulnerability scanning).","4::Definitions"
"What is a SIEM (Security Information and Event Management)?","A centralized platform that aggregates logs from multiple sources, performs correlation and analysis, generates alerts, and provides dashboards and reporting.","4::Definitions"
"What is SOAR (Security Orchestration, Automation, and Response)?","A platform that connects security tools via APIs (orchestration), automates incident response workflows (automation), and manages cases from detection through closure.","4::Definitions"
"What is Syslog?","A standard logging protocol (UDP 514) that categorizes messages by facility (e.g., kernel, auth, mail) and severity level (0-7, where 0 is Emergency and 7 is Debug).","4::Definitions"
"Compare SNMP v1/v2c vs v3.","SNMP v1/v2c use plaintext community strings for authentication and are insecure; SNMP v3 provides encrypted communication, message integrity, and authentication.","4::Definitions"
"What are SNMP traps?","Asynchronous notifications sent from SNMP-managed devices to the NMS (Network Management System) when specific events occur, rather than waiting for polling.","4::Definitions"
"What are NetFlow, sFlow, and IPFIX?","Network flow protocols that collect metadata about network traffic flows (source/destination IP, ports, protocol, byte counts) for analysis and monitoring.","4::Definitions"
"What is a protocol analyzer / packet sniffer?","A tool that captures and inspects network traffic in real-time, such as Wireshark or tcpdump, used for troubleshooting and security analysis.","4::Definitions"
"Name common log sources for a SIEM.","Firewall logs, OS logs (Windows Event Log, syslog), application logs, endpoint logs (EDR/AV), IDS/IPS alerts, DNS logs, proxy logs, and authentication server logs.","4::Definitions"
"WHAT determines log retention periods?","Compliance requirements (regulations like PCI DSS, HIPAA, GDPR), organizational policy, storage capacity, and the operational value of logs for investigations.","4::Definitions"
"What is log redundancy?","The practice of sending logs to multiple collectors or destinations to ensure logging continuity if one system fails, critical for incident response.","4::Definitions"
"What is alert tuning?","The process of adjusting detection rules and thresholds to balance false positives (alerts that are not real incidents) and false negatives (real incidents that are not detected).","4::Definitions"
"Why is NTP (Network Time Protocol) important for security monitoring?","Accurate and synchronized time across all systems is critical for correlating log entries from different sources during incident reconstruction.","4::Definitions"
"What is the difference between IDS and IPS?","An IDS (Intrusion Detection System) monitors and alerts on suspicious activity; an IPS (Intrusion Prevention System) monitors and actively blocks or prevents detected threats inline.","4::Definitions"
"What is NIDS vs HIDS vs WIDS?","NIDS (Network IDS) monitors network traffic; HIDS (Host IDS) monitors a single host's OS and files; WIDS (Wireless IDS) monitors wireless spectrum for rogue APs and attacks.","4::Definitions"
"What is signature-based detection?","Detection that matches observed activity against a database of known attack patterns (signatures), effective for known threats but can miss novel attacks.","4::Definitions"
"What is anomaly-based detection?","Detection that establishes a baseline of normal behavior and alerts on deviations from that baseline, capable of detecting novel attacks but prone to false positives.","4::Definitions"
"What is behavior-based detection?","Detection that uses heuristic analysis to identify suspicious behavior patterns, often combining elements of both signature and anomaly detection.","4::Definitions"
"What is the difference between inline and passive/tap deployment of security tools?","Inline devices (like IPS) have traffic pass through them and can block in real-time; passive/tap devices (like IDS) monitor a copy of traffic and cannot block but do not introduce latency or failure risk.","4::Definitions"
"What is a packet filter (stateless) firewall?","A firewall that inspects individual packets based on L3 (IP) and L4 (TCP/UDP) header information without considering connection state or packet context.","4::Definitions"
"What is a stateful firewall?","A firewall that tracks the state of active connections, allowing return traffic for established sessions while blocking unsolicited inbound traffic.","4::Definitions"
"What is a proxy firewall?","A firewall that acts as an intermediary between clients and servers, terminating and re-establishing connections on behalf of clients, providing deep inspection and content filtering.","4::Definitions"
"What is an NGFW (Next-Generation Firewall)?","A firewall that combines traditional firewall capabilities with application awareness, deep packet inspection (DPI), IPS integration, and threat intelligence feeds.","4::Definitions"
"What is a WAF (Web Application Firewall)?","An HTTP/HTTPS-specific firewall that inspects web traffic and blocks attacks such as SQL injection (SQLi), cross-site scripting (XSS), and other web application vulnerabilities.","4::Definitions"
"What is a UTM (Unified Threat Management) appliance?","An all-in-one security appliance that combines firewall, IDS/IPS, antivirus, content filtering, VPN, and other security functions into a single device.","4::Definitions"
"What is an ACL (Access Control List)?","An ordered set of permit or deny rules applied to network interfaces, evaluated top-down where the first matching rule determines the action.","4::Definitions"
"What is the difference between fail-open and fail-closed?","Fail-open allows traffic to pass when a security device fails (favors availability over security); fail-closed blocks all traffic when it fails (favors security over availability).","4::Definitions"
"Name the three types of VPNs.","Site-to-site (connects entire networks), client-to-site/remote access (connects individual users to a network), and clientless (VPN via web browser using SSL/TLS).","4::Definitions"
"What is the difference between full tunnel and split tunnel VPN?","Full tunnel routes all user traffic through the VPN (more secure); split tunnel routes only specific traffic (e.g., corporate resources) through VPN while other traffic goes directly to the internet (better performance).","4::Definitions"
"What are the two modes of IPsec?","Transport mode encrypts only the payload (end-to-end between hosts); Tunnel mode encrypts the entire original packet and encapsulates it in a new one (gateway-to-gateway).","4::Definitions"
"What is the difference between AH and ESP in IPsec?","AH (Authentication Header) provides integrity and authentication but does not encrypt; ESP (Encapsulating Security Payload) provides encryption, integrity, and authentication.","4::Definitions"
"What is SD-WAN (Software-Defined Wide Area Network)?","A virtualized WAN architecture that uses software to manage connectivity and routing across multiple connection types (broadband, MPLS, LTE), optimizing cost and performance.","4::Definitions"
"What is SASE (Secure Access Service Edge)?","A cloud-delivered security framework that converges network services (SD-WAN) with security functions (SWG, CASB, ZTNA, FWaaS) into a single unified platform.","4::Definitions"
"What is a screened subnet / DMZ?","A physical or logical network segment that sits between the internal network and the internet, hosting public-facing services like web servers and email servers as a buffer zone.","4::Definitions"
"What is a jump server / bastion host?","A hardened, secured server that acts as a single access point for administrators to connect to and manage systems within a protected network, with all access logged and monitored.","4::Definitions"
"What is NAC (Network Access Control)?","A security solution that enforces endpoint compliance and security policies before granting network access, checking factors like OS patches, AV status, and device certificates.","4::Definitions"
"What is SPF (Sender Policy Framework)?","An email authentication method that uses DNS TXT records to specify which IP addresses are authorized to send email for a domain, helping prevent spoofing.","4::Definitions"
"What is DKIM (DomainKeys Identified Mail)?","An email authentication method that uses a digital signature to verify that an email was not tampered with during transit, with the public key published in DNS.","4::Definitions"
"What is DMARC (Domain-based Message Authentication, Reporting, and Conformance)?","An email authentication policy that tells receiving servers what to do with messages that fail SPF or DKIM checks: none (monitor only), quarantine (spam folder), or reject (block).","4::Definitions"
"What is an email security gateway?","A device or cloud service that filters inbound and outbound email for spam, malware, phishing attempts, and policy violations before delivery.","4::Definitions"
"What is email sandboxing?","A security technique that detonates email attachments or URLs in an isolated environment to analyze behavior before allowing delivery to the user.","4::Definitions"
"What is identity proofing?","The process of verifying a person's identity before creating an account, using methods such as government ID verification, knowledge-based questions, or biometric verification.","4::Definitions"
"What is provisioning in IAM?","The process of creating user accounts and assigning appropriate permissions, groups, and access rights when a new employee joins or a new system is deployed.","4::Definitions"
"What is deprovisioning?","The process of removing user accounts, permissions, and access rights when an employee leaves the organization or no longer needs access.","4::Definitions"
"What is SSO (Single Sign-On)?","An authentication mechanism that allows a user to log in once and access multiple applications without re-entering credentials, enabled by SAML, OAuth, or OIDC.","4::Definitions"
"What is SAML (Security Assertion Markup Language)?","An XML-based standard for exchanging authentication and authorization data between an Identity Provider (IdP) and a Service Provider (SP), where the IdP sends an assertion to the SP.","4::Definitions"
"What is OAuth 2.0?","An authorization framework (not authentication) that allows delegated access to resources on behalf of a user, commonly used for granting third-party apps limited access.","4::Definitions"
"What is OIDC (OpenID Connect)?","An authentication layer built on top of OAuth 2.0 that adds ID tokens (JWTs) containing identity claims, enabling verified user authentication.","4::Definitions"
"What is federation?","A trust relationship between organizations that allows users to use their home organization credentials to authenticate at partner organizations without creating separate accounts.","4::Definitions"
"What is LDAP (Lightweight Directory Access Protocol)?","A directory access protocol (port 389, LDAPS on 636) used to query and modify directory services like Active Directory, storing user, group, and device information.","4::Definitions"
"What is Kerberos?","A ticket-based authentication protocol using a Key Distribution Center (KDC) that issues Ticket-Granting Tickets (TGTs) and service tickets for secure network authentication.","4::Definitions"
"What is RADIUS (Remote Authentication Dial-In User Service)?","A centralized AAA (Authentication, Authorization, Accounting) protocol for network access, commonly used with VPNs and wireless, operating on UDP 1812/1813.","4::Definitions"
"What is TACACS+?","A Cisco-proprietary AAA protocol (TCP 49) that separates authentication, authorization, and accounting into distinct functions, commonly used for device administration.","4::Definitions"
"What is PAM (Privileged Access Management)?","A security solution that manages and monitors privileged accounts (admin/root), providing password vaulting, session recording, credential rotation, and access controls.","4::Definitions"
"What is JIT (Just-in-Time) access?","A privilege management model that provides temporary, time-limited elevation of privileges only when needed, reducing the standing attack surface from persistent admin rights.","4::Definitions"
"What is MAC (Mandatory Access Control)?","An access control model where the system (OS) enforces access policies based on security labels (e.g., classification levels), and users cannot override these controls.","4::Definitions"
"What is DAC (Discretionary Access Control)?","An access control model where the owner of a resource has discretion over who can access it and at what level, such as standard Unix/Linux file permissions.","4::Definitions"
"What is RBAC (Role-Based Access Control)?","An access control model where permissions are assigned to roles, and users are assigned to roles, simplifying administration by avoiding individual user permissions.","4::Definitions"
"What is ABAC (Attribute-Based Access Control)?","An access control model that uses dynamic policies based on attributes of the user (role, department), resource (classification, owner), and environment (time, location) to make access decisions.","4::Definitions"
"What is rule-based access control?","An access control model that uses ACL rules to permit or deny access based on conditions such as source IP, destination, and time of day.","4::Definitions"
"What is separation of duties (SoD)?","A security principle that splits critical or sensitive functions across multiple people to prevent fraud and errors, ensuring no single person has unchecked control.","4::Definitions"
"What are time-of-day restrictions?","An access control policy that limits system access or specific operations to defined time windows (e.g., only during business hours).","4::Definitions"
"What are the seven phases of incident response per NIST SP 800-61?","Preparation, Detection, Analysis, Containment, Eradication, Recovery, Lessons Learned.","4::Definitions"
"What happens in the Preparation phase of incident response?","Developing policies, acquiring tools, training the team, establishing communication plans, and preparing resources before an incident occurs.","4::Definitions"
"What happens in the Detection phase?","Identifying potential incidents through alerts, user reports, threat intelligence, log analysis, or threat hunting activities.","4::Definitions"
"What happens in the Analysis phase?","Triage the incident to determine scope, impact, and severity; collect and preserve evidence; determine root cause.","4::Definitions"
"What happens in the Containment phase?","Short-term containment (immediate actions like isolating the affected system) and long-term containment (sustainable measures like applying temporary rules).","4::Definitions"
"What happens in the Eradication phase?","Removing the threat from the environment, closing vulnerabilities, deleting malware, reimaging compromised systems, and ensuring the root cause is eliminated.","4::Definitions"
"What happens in the Recovery phase?","Restoring systems to normal operation, monitoring for signs of reinfection, and validating that systems are clean and functioning.","4::Definitions"
"What happens in the Lessons Learned phase?","Conducting a post-incident review (post-mortem), documenting what happened, updating procedures, and implementing improvements to prevent recurrence.","4::Definitions"
"What is chain of custody?","Documented and chronological evidence handling process that tracks who collected, handled, and processed evidence to ensure its admissibility in legal proceedings.","4::Definitions"
"What is a legal hold?","A formal notification to preserve all relevant electronic and physical records when litigation or investigation is reasonably anticipated, suspending normal deletion policies.","4::Definitions"
"What is root cause analysis (RCA)?","A systematic process for identifying the fundamental cause of an incident to prevent recurrence, going beyond immediate symptoms.","4::Definitions"
"How does threat hunting differ from incident detection?","Threat hunting is proactive and hypothesis-driven, searching for stealthy threats that evaded existing detection controls, whereas detection is reactive to alerts.","4::Definitions"
"What is orchestration in SOAR?","The ability to connect and coordinate multiple security tools via APIs and integrations, enabling automated workflows across different products.","4::Definitions"
"What is automation in SOAR?","The execution of predefined playbooks automatically without human intervention when specific trigger conditions are met.","4::Definitions"
"What is a playbook in SOAR?","A documented, repeatable procedure for responding to a specific type of incident, which can be either manual (human-executed) or automated (machine-executed).","4::Definitions"
"What is a runbook?","A detailed step-by-step operational guide that documents exactly how to perform specific security tasks or procedures.","4::Definitions"
"Give an example of an automated response trigger in SOAR.","When EDR detects malware detonation on a host, SOAR automatically quarantines the host from the network, creates a ticket, and notifies the security team.","4::Definitions"
"What is case management in SOAR?","A centralized system for tracking incidents from detection through closure, including evidence, communications, actions taken, and resolution status.","4::Definitions"
"What is the order of volatility in digital forensics?","CPU cache/registers (most volatile) > RAM > network connections > running processes > disk > removable media > backups and logs (least volatile).","4::Definitions"
"What is disk imaging in forensics?","A bit-by-bit copy of a storage device that captures all data including deleted files, slack space, and unallocated areas; also called a forensic copy.","4::Definitions"
"What is file collection in forensics?","Collecting only active, non-deleted files from a system rather than a full disk image; faster but may miss evidence in unallocated space.","4::Definitions"
"What is PCAP?","Packet Capture files that contain the full recorded network traffic including payloads, used for network forensics and analysis.","4::Definitions"
"What is metadata in forensics?","Data about data, such as file creation date, modification date, author, and EXIF data from photos, which provides context and provenance for evidence.","4::Definitions"
"What is timeline analysis?","A forensic technique that correlates events from multiple sources (logs, file timestamps, network data) chronologically to reconstruct the sequence of an incident.","4::Definitions"
"Name common forensic tools.","FTK (Forensic Toolkit), EnCase, Autopsy (open-source disk forensics), Volatility (memory forensics).","4::Definitions"
"What is e-discovery?","The process of identifying, collecting, and producing electronically stored information (ESI) for legal proceedings, governed by rules like FRCP.","4::Definitions"
"What is an access control vestibule / mantrap?","A physical security space with two interlocking doors where only one door can open at a time, preventing tailgating and unauthorized entry.","4::Definitions"
"What is the difference between tailgating and piggybacking?","Tailgating is when someone follows an authorized person without their knowledge; piggybacking is when the authorized person knowingly allows the follower in.","4::Definitions"
"What is RFID vs NFC in physical access?","RFID (Radio-Frequency Identification) is used for proximity access badges; NFC (Near-Field Communication) is a subset of RFID that operates at very close range and supports two-way communication.","4::Definitions"
"What are FAR, FRR, and CER in biometrics?","FAR (False Acceptance Rate) is the rate of unauthorized users being incorrectly accepted; FRR (False Rejection Rate) is the rate of authorized users being incorrectly rejected; CER (Crossover Error Rate) is where FAR equals FRR, used to compare biometric systems.","4::Definitions"
"What is a PTZ camera?","A Pan-Tilt-Zoom security camera that can be remotely repositioned and zoomed, often with automated motion tracking capabilities.","4::Definitions"
"What are the five factors of MFA (something you...)","Something you know (password, PIN), something you have (token, phone, smart card), something you are (biometric), somewhere you are (geolocation/GPS), something you do (keystroke dynamics, signature).","4::Definitions"
"Name common biometric authentication types.","Fingerprint scanning, facial recognition (FaceID), iris scanning, voice recognition, and gait analysis.","4::Definitions"
"What are the benefits of SSO?","Convenience (one login), reduced password fatigue (fewer passwords to remember), centralized access control, and improved user productivity.","4::Definitions"
"What are passwordless authentication methods?","FIDO2/WebAuthn passkeys, magic links (email-based), biometric authentication, and device-bound credentials.","4::Definitions"
"Why are passkeys considered phishing-resistant?","The private key never leaves the user's device and cannot be stolen through phishing because there is no shared secret (password) for the attacker to intercept.","4::Definitions"
"Name common MFA methods.","TOTP (Time-based One-Time Password via authenticator app), SMS codes, push notifications (approve/deny), and hardware security keys (FIDO2 U2F).","4::Definitions"
"What is a BIOS/UEFI password?","A low-level password set in firmware that prevents unauthorized users from booting the system or modifying firmware settings, adding a layer of physical security.","4::Definitions"
"What is a golden image / secure baseline image?","A master system image hardened with security configurations, patched, and approved for deployment, ensuring consistent security across all provisioned systems.","4::Definitions"
"What is the difference between authenticated and unauthenticated vulnerability scanning?","Authenticated scanning uses valid credentials to log into systems and perform deep inspection (more accurate, finds more vulns); unauthenticated scanning checks externally visible services only (simulates outsider view).","4::Definitions"
"What is a write blocker in forensics?","A hardware or software device used during forensic acquisition that allows read-only access to a drive, preventing any accidental writes that could alter evidence.","4::Definitions"
"What is hashing used for in digital forensics?","To verify the integrity of forensic evidence by generating a hash (e.g., SHA-256) before and after analysis; matching hashes proves the evidence was not tampered with.","4::Definitions"
"What is SCIM (System for Cross-domain Identity Management)?","An open standard for automating user provisioning and deprovisioning between identity domains, enabling automated account creation, updates, and deletion across systems.","4::Definitions"
"What is a user access review (recertification)?","A periodic audit process where managers review and confirm that their users' access rights remain appropriate, revoking any unnecessary permissions.","4::Definitions"
"What is a tabletop exercise in incident response?","A discussion-based exercise where IR team members walk through an incident scenario step by step to validate plans, roles, and procedures without deploying actual systems.","4::Definitions"
"What is change management in security operations?","A formal process for requesting, reviewing, approving, testing, and documenting changes to systems to prevent unauthorized or untested changes from introducing vulnerabilities.","4::Definitions"
"What is a CMDB (Configuration Management Database)?","A centralized repository that stores information about all IT assets, their configurations, and relationships, used to understand the impact of changes and incidents.","4::Definitions"
"What is rogue AP detection?","The process of identifying unauthorized wireless access points connected to the network, which could create a backdoor for attackers.","4::Definitions"
"What is Windows Event Forwarding (WEF)?","A Windows feature that forwards event logs from multiple source computers to a centralized Windows Event Collector (WEC) server for aggregation and monitoring.","4::Definitions"
"What is a deception technology / honeypot?","A decoy system or resource designed to lure attackers, detect unauthorized activity, and study attacker behavior while keeping them away from real assets.","4::Definitions"
