Front,Back,Tags
What is adversarial ML (machine learning)?,"Techniques that manipulate ML model inputs with subtle perturbations to cause misclassification, evasion, or incorrect outputs.",2::Definitions
What is prompt injection?,"An attack that manipulates a large language model (LLM) by crafting inputs that override system instructions, causing unintended outputs or data leakage.",2::Definitions
What is model poisoning?,"Corrupting a machine learning model during training by injecting malicious data, causing the model to behave incorrectly on specific inputs (backdoor).",2::Definitions
What is AI-generated phishing?,"Phishing emails created by generative AI that are grammatically perfect, highly personalized, and lack traditional telltale signs (bad grammar, odd formatting).",2::Definitions
What is LLM data leakage?,"Sensitive data exposed when users input confidential information into LLM prompts, or when the model inadvertently reproduces training data containing secrets.",2::Definitions
What is training data poisoning?,"Inserting malicious samples into an ML model's training dataset to create backdoors, trigger misclassification, or bias model outputs.",2::Definitions
What is AI-enhanced social engineering?,"Using AI tools (voice cloning, real-time deepfake video, personalized chatbot interactions) to dramatically increase the credibility of social engineering attacks.",2::Definitions
What is a virus?,"Malware that attaches itself to legitimate programs or files and requires human action (e.g., opening a file) to replicate and spread.",2::Definitions
What is a worm?,"Self-replicating malware that spreads automatically across networks without human interaction, exploiting vulnerabilities to propagate.",2::Definitions
What is a Trojan horse / RAT?,Malware disguised as legitimate software. A RAT (Remote Access Trojan) gives attackers remote control over the infected system.,2::Definitions
What is ransomware?,Malware that encrypts files and demands payment for decryption. Modern variants often add double extortion — threatening to leak stolen data.,2::Definitions
What is a rootkit?,Malware designed to hide deep within the operating system (kernel level) to conceal its presence and maintain persistent privileged access.,2::Definitions
What is spyware?,"Malware that covertly gathers information about a user or organization — browsing habits, credentials, keystrokes — and sends it to attackers.",2::Definitions
What is a keylogger?,"A type of spyware that records every keystroke made on a compromised system, capturing passwords, credit card numbers, and confidential communications.",2::Definitions
What is a botnet?,"A network of compromised computers (bots/zombies) controlled remotely by an attacker (bot herder) used for DDoS, spam, credential stuffing, and mining.",2::Definitions
What is a logic bomb?,"Malicious code embedded in legitimate software that triggers when specific conditions are met (e.g., a date, user deletion, a certain file missing).",2::Definitions
What is bloatware?,"Unwanted pre-installed software on devices (often from manufacturers) that consumes resources, introduces vulnerabilities, and expands the attack surface.",2::Definitions
What is fileless malware?,"Memory-resident malware that doesn't write files to disk, using legitimate system tools (PowerShell, WMI, .NET) to execute payloads — harder to detect.",2::Definitions
What is polymorphic malware?,"Malware that changes its code signature (using mutation engines) every time it replicates, evading signature-based antivirus detection.",2::Definitions
What is SQL Injection (SQLi)?,An attack that inserts malicious SQL statements into input fields to manipulate a backend database — read/modify/delete data or bypass authentication.,2::Definitions
What is NoSQL Injection?,"An attack targeting NoSQL databases (MongoDB, CouchDB) by injecting malicious queries through input fields, exploiting less strict query validation.",2::Definitions
What is Cross-Site Scripting (XSS)?,"Injecting malicious scripts into web pages viewed by other users. Types: Stored (persistent on server), Reflected (in URL/response), DOM-based (client-side).",2::Definitions
What is CSRF (Cross-Site Request Forgery)?,"An attack that tricks a user's browser into executing unwanted actions on a trusted site where they're authenticated, e.g., changing email or transferring funds.",2::Definitions
What is SSRF (Server-Side Request Forgery)?,"An attacker makes the server send requests to internal resources (e.g., cloud metadata endpoints, internal databases) that should not be accessible externally.",2::Definitions
What is a buffer overflow?,"Writing more data to a buffer than it can hold, causing adjacent memory to be overwritten — can lead to arbitrary code execution or system crash.",2::Definitions
What is an integer overflow?,"An arithmetic operation that produces a value exceeding the maximum integer size, causing unexpected wraparound behavior that can be exploited.",2::Definitions
What is a race condition / TOC/TOU?,A vulnerability where the timing between checking a condition (Time-of-Check) and using a resource (Time-of-Use) is exploited to manipulate state.,2::Definitions
What is directory/path traversal?,"An attack that manipates file paths (e.g., ../../../etc/passwd) to access restricted files outside the web root directory.",2::Definitions
What is command injection?,"Injecting arbitrary OS commands into input fields that are executed by the server, allowing full system compromise.",2::Definitions
What is LDAP injection?,An attack that injects malicious LDAP filter strings into input fields to query or manipulate an LDAP directory service.,2::Definitions
What is XML injection / XXE?,"Injecting malicious XML content or exploiting XML External Entity processing to read local files, perform SSRF, or cause DoS.",2::Definitions
What is memory injection (DLL injection / process hollowing)?,Techniques that inject malicious code into the memory space of legitimate processes. Process hollowing replaces a process's code with malware.,2::Definitions
What is code injection?,"Injecting executable code (e.g., PHP, Python, JavaScript) into an application that then runs it, leading to unauthorized actions and system compromise.",2::Definitions
What is a brute force attack?,Attempting every possible combination of characters until the correct password is found — computationally expensive but guaranteed to find it eventually.,2::Definitions
What is a dictionary attack?,"Using a precompiled wordlist of common passwords, dictionary words, and leaked credentials to guess passwords — faster than brute force.",2::Definitions
What is password spraying?,"A low-and-slow attack that tries a few common passwords (e.g., Spring2024!, Password123) against many usernames to avoid account lockout.",2::Definitions
What is credential stuffing?,"Using username/password pairs leaked from one breach to attempt login on other services, exploiting password reuse across accounts.",2::Definitions
What is a hybrid attack?,"A dictionary attack supplemented with mutations — adding numbers, special chars, and common substitutions (e.g., Passw0rd! instead of Password).",2::Definitions
What is pass the hash?,An attack where the attacker captures a password hash (not the plaintext password) and uses it to authenticate to other systems without ever cracking it.,2::Definitions
What is the difference between DoS and DDoS?,"DoS (Denial of Service): single source overwhelms a target. DDoS (Distributed DoS): multiple compromised systems (botnet) coordinate the attack, harder to block.",2::Definitions
What is a volumetric DDoS attack?,"Overwhelms bandwidth with massive traffic floods (e.g., UDP floods, ICMP floods) to saturate the network link.",2::Definitions
What is a protocol DDoS attack?,"Exhausts server resources by exploiting protocol handshakes (e.g., SYN flood, Ping of Death, Smurf attack).",2::Definitions
What is an application layer (Layer 7) DDoS attack?,"Targets specific application functions (e.g., HTTP GET/POST floods, Slowloris) with seemingly legitimate traffic that's hard to distinguish from real users.",2::Definitions
What is an on-path attack (MITM)?,The attacker secretly intercepts and potentially alters communication between two parties who believe they're directly communicating with each other.,2::Definitions
What is a replay attack?,"Capturing valid network traffic (e.g., an authentication token) and retransmitting it later to impersonate the original sender.",2::Definitions
What is a downgrade attack?,"Forcing a system to use a weaker, less secure protocol version (e.g., TLS 1.0 instead of TLS 1.3) to exploit known vulnerabilities.",2::Definitions
What is DNS poisoning / cache poisoning?,"Corrupting a DNS resolver's cache with forged DNS records, redirecting users to malicious sites when they type legitimate domain names.",2::Definitions
What is DNS tunneling?,"Encoding non-DNS traffic (data exfiltration, C2 communication) within DNS queries and responses, exploiting the fact that DNS is often allowed through firewalls.",2::Definitions
What is ARP spoofing?,"Sending fake ARP messages to associate the attacker's MAC address with a legitimate IP address on a local network, enabling MITM attacks.",2::Definitions
What is MAC flooding?,"Overflowing a switch's CAM (Content Addressable Memory) table with fake MAC addresses, forcing the switch into hub mode and allowing traffic sniffing.",2::Definitions
What is DHCP starvation?,"Flooding a network with fake DHCP requests to exhaust the DHCP server's IP address pool, causing legitimate devices to fail and enabling a rogue DHCP server.",2::Definitions
What is an Evil Twin attack?,"A rogue wireless access point that mimics a legitimate SSID to trick users into connecting, allowing the attacker to intercept traffic and steal credentials.",2::Definitions
What is a deauthentication attack?,"Sending forged deauth frames to disconnect devices from a WiFi network, forcing reconnection — often used as a precursor to an Evil Twin or KRACK attack.",2::Definitions
What is jamming (RF jamming)?,"Deliberate transmission of radio frequency interference to disrupt wireless communications, causing denial of service on WiFi, Bluetooth, or cellular networks.",2::Definitions
What is RFID cloning / NFC relay?,"Copying the data from an RFID tag or NFC card (e.g., access badge) to a cloned device, allowing unauthorized physical access.",2::Definitions
What is BlueBorne?,"A set of Bluetooth vulnerabilities allowing remote code execution, data theft, and MITM without requiring pairing with the target device.",2::Definitions
What is BlueSmack?,"A Bluetooth DoS attack that sends oversized packets (echo request) to a Bluetooth device, causing it to crash or become unresponsive.",2::Definitions
What is WEP cracking?,Exploiting weaknesses in the WEP encryption protocol — IV reuse allows keys to be cracked within minutes using tools like Aircrack-ng.,2::Definitions
What is KRACK?,"Key Reinstallation Attack against WPA2 — forces nonce reuse by manipulating the 4-way handshake, allowing decryption of WiFi traffic.",2::Definitions
What is an SBOM (Software Bill of Materials)?,"A formal, machine-readable inventory of all software components, dependencies, and versions used in a product — critical for supply chain risk management.",2::Definitions
What is the SLSA framework?,Supply-chain Levels for Software Artifacts — a security framework that defines integrity levels (SLSA 1-4) for build and deployment pipelines to prevent tampering.,2::Definitions
What is dependency confusion?,An attack where a package manager installs a malicious package from a public repository with the same name as an internal/private package (package name squatting).,2::Definitions
What is a supply chain compromise?,"An attack that infiltrates a target by compromising a trusted third-party vendor, software dependency, or hardware component — e.g., SolarWinds breach.",2::Definitions
What is a malicious hardware implant?,"Physical tampering with hardware during manufacturing or transit — e.g., adding a small chip to a motherboard for backdoor access.",2::Definitions
What is a zero-day vulnerability?,"A flaw unknown to the vendor with no available patch — the most dangerous type of vulnerability, often exploited before discovery.",2::Definitions
What is a security misconfiguration?,"Improperly configured security settings — default credentials, open cloud storage buckets, unnecessary open ports, verbose error messages.",2::Definitions
What is a firmware vulnerability?,"A flaw in firmware (BIOS/UEFI, router, IoT firmware) that is difficult to patch and can persist across OS reinstallations.",2::Definitions
What is VM escape?,An exploit that breaks out of a virtual machine's isolation to access the host hypervisor or other VMs on the same hardware.,2::Definitions
What is resource reuse?,"Data remnants left in memory, storage, or cache that are not properly cleared before being reassigned — can leak sensitive data to new tenants/users.",2::Definitions
What is sideloading?,"Installing applications from unauthorized sources (third-party app stores, direct APK/IPA files) bypassing official security checks and app review.",2::Definitions
What is jailbreaking (iOS) / rooting (Android)?,Removing operating system restrictions to gain superuser access — bypasses security controls and voids warranty but allows unauthorized app installation.,2::Definitions
What is EOL / EOSL?,"End of Life / End of Service Life — products no longer receive security patches or vendor support, becoming vulnerable targets.",2::Definitions
What is an embedded system vulnerability?,"Security flaws in embedded systems (IoT devices, medical devices, industrial controllers) that are hard to patch and often have poor security defaults.",2::Definitions
What is a legacy platform risk?,"Running outdated operating systems (Windows 7, Server 2008) or software that no longer receives patches — creates an easily exploitable attack surface.",2::Definitions
What is weak encryption implementation?,"Using outdated algorithms (DES, MD5, SHA-1), short key lengths, improper IV handling, or flawed implementations that make encryption ineffective.",2::Definitions
What is system hardening?,"The process of reducing attack surface by removing unnecessary services, closing unused ports, applying secure configurations, and enforcing least privilege.",2::Definitions
What is patching and patch rings?,"Applying vendor security updates in staged rollout rings — first to test/dev, then small production groups, finally broad deployment to minimize regression risk.",2::Definitions
What is network segmentation / microsegmentation?,Dividing a network into isolated segments with firewalls between them. Microsegmentation applies this at the individual workload level using software-defined policies.,2::Definitions
What is the principle of least privilege?,"Granting users, processes, and systems only the minimum permissions needed to perform their function — reduces blast radius of any compromise.",2::Definitions
What is application allowlisting vs blocklisting?,Allowlisting: only approved applications can run (default deny). Blocklisting: known-bad applications are blocked (default allow). Allowlisting is more secure.,2::Definitions
What is encryption for data at rest vs in transit vs in use?,"At rest: encrypting stored data (AES-256). In transit: encrypting network traffic (TLS). In use: protecting data in memory (e.g., confidential computing, secure enclaves).",2::Definitions
What is isolation in security?,"Separating processes, networks, or data to contain breaches — e.g., containers, VMs, air-gapped networks, sandboxed applications.",2::Definitions
What is configuration enforcement / baselines?,"Establishing secure standard configurations (e.g., CIS Benchmarks) and using automated tools (Ansible, Group Policy) to enforce them across all systems.",2::Definitions
What is File Integrity Monitoring (FIM)?,"Monitoring critical files and system state for unauthorized changes — tools like Tripwire, OSSEC alert on hash mismatches or attribute modifications.",2::Definitions
What is a Web Application Firewall (WAF)?,"A security filter that monitors and blocks HTTP traffic to web applications, detecting SQLi, XSS, and other application-layer attacks based on rule sets.",2::Definitions
What is a host firewall / HIPS?,Host-based firewall controls inbound/outbound traffic on endpoints. HIPS (Host-based Intrusion Prevention System) also monitors system calls and processes for malicious behavior.,2::Definitions
What is sandboxing?,"Running untrusted code or analyzing suspicious files in an isolated environment that prevents access to the host system, network, or sensitive data.",2::Definitions
What is secure decommissioning?,"Properly destroying data when retiring hardware: degaussing magnetic media, shredding SSDs, cryptographic wiping, and physically destroying storage devices.",2::Definitions
What are compensating controls?,"Alternative security measures implemented when a primary control cannot be applied (e.g., using microsegmentation when full network segmentation is impractical).",2::Definitions
What is unusual outbound traffic as an IOC?,"Large data transfers, connections to known-bad IPs, or unusual protocols (e.g., DNS tunneling) leaving the network — may indicate data exfiltration.",2::Definitions
What is impossible travel as an IOC?,"A user logging in from geographically distant locations within an impossible time frame (e.g., login from US and Asia 5 minutes apart) — indicates credential compromise.",2::Definitions
What are geolocation anomalies as IOCs?,"Logins from unexpected countries, cities, or IP ranges that don't match the user's known location or travel patterns.",2::Definitions
What are privileged account anomalies as IOCs?,"Unusual behavior from admin accounts — logins at odd hours, unexpected privilege escalations, access to systems outside normal scope.",2::Definitions
What is increased database read volume as an IOC?,Sudden spikes in database queries (SELECT * FROM users) or large data dumps compared to baseline — may indicate an attacker harvesting data.,2::Definitions
